,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_1,InternetService_2,Contract_1,Contract_2,PaymentMethod_1,PaymentMethod_2,PaymentMethod_3
267,0,1,0,0,19,1,0,1,1,0,1,1,1,1,1375,3715,0,True,False,False,False,False,False,True
268,1,0,0,0,59,1,0,0,0,0,0,0,0,0,16,2621,1,False,True,False,True,False,False,True
269,0,0,1,0,71,1,1,0,0,0,0,0,0,1,77,3449,0,False,True,False,True,True,False,False
270,0,1,0,0,16,1,0,0,0,0,1,1,1,1,1177,3224,1,True,False,False,False,False,True,False
271,1,0,1,0,57,1,0,1,1,0,1,0,0,1,538,4604,0,False,False,False,True,False,True,False
272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,88,55,1,False,False,False,False,False,False,False
273,1,1,1,0,20,1,1,0,1,0,1,1,1,0,1416,3825,0,True,False,False,False,False,True,False
274,1,0,0,0,1,1,0,0,0,0,0,0,0,0,727,308,1,True,False,False,False,False,False,True
275,1,0,1,0,5,1,1,0,1,0,1,0,0,1,1003,1378,1,True,False,False,False,False,True,False
276,0,0,1,0,52,1,1,0,1,1,0,1,1,1,1376,5667,1,True,False,False,False,False,True,False
277,1,1,1,0,21,1,0,1,1,0,0,0,1,1,627,2977,0,False,False,False,False,False,False,False
278,1,0,0,0,14,0,0,0,0,1,1,1,1,1,459,2090,0,False,False,False,False,False,True,False
279,0,0,0,0,5,1,0,0,1,0,0,0,0,0,387,986,0,False,False,False,False,False,False,False
280,0,0,0,0,6,1,0,1,1,0,0,0,0,0,462,1201,0,False,False,False,False,False,False,True
281,0,0,0,0,10,1,0,0,1,0,0,0,0,0,400,1602,0,False,False,False,False,False,True,False
282,0,0,0,1,1,1,1,0,0,0,0,0,0,0,100,65,0,False,True,False,False,False,False,True
283,0,0,0,0,68,1,1,1,0,0,0,0,0,0,448,4732,0,False,False,False,False,False,False,True
284,1,0,1,1,18,1,0,0,0,1,0,1,1,0,1191,3504,1,True,False,False,False,False,False,True
285,0,0,0,0,22,1,1,0,0,0,0,0,0,1,827,3509,0,True,False,True,False,True,False,False
286,0,0,0,0,20,1,0,0,0,0,0,0,0,1,292,2351,0,False,False,False,False,False,True,False
287,1,0,1,0,1,1,0,0,0,0,0,0,0,0,715,296,1,True,False,False,False,False,True,False
288,1,1,0,0,8,1,0,0,1,0,0,0,0,1,797,1808,1,True,False,False,False,False,True,False
289,1,0,0,0,10,1,0,0,0,0,0,0,0,1,302,1463,1,False,False,False,False,True,False,False
290,1,1,0,0,24,1,1,0,0,0,0,0,0,1,829,3425,1,True,False,False,False,False,True,False
291,1,0,0,0,35,1,0,1,1,1,0,0,0,0,567,3729,0,False,False,True,False,False,False,True
292,1,0,1,1,23,1,0,0,1,1,1,0,0,0,1031,3667,0,True,False,True,False,False,False,True
293,0,1,0,0,6,1,0,0,0,0,0,1,1,1,1080,1738,0,True,False,False,False,False,True,False
294,0,0,0,0,12,1,0,0,0,0,0,0,0,0,23,898,0,False,True,False,False,False,False,True
295,1,0,0,0,1,1,0,0,0,0,0,0,0,0,34,27,0,False,True,False,False,False,False,True
296,0,0,1,1,71,1,0,0,0,1,0,0,0,0,828,5574,0,True,False,False,True,False,True,False
297,1,1,1,0,35,1,1,0,0,1,0,1,1,1,1297,4598,0,True,False,False,False,False,True,False
298,1,0,1,1,40,1,1,0,0,1,0,1,1,1,798,4358,0,False,False,False,False,False,True,False
299,0,0,0,1,1,1,0,1,0,0,0,0,0,1,779,332,1,True,False,False,False,False,False,True
300,1,0,0,0,23,1,0,0,0,0,0,1,1,1,626,3220,0,False,False,True,False,False,False,False
301,0,1,0,0,4,1,1,0,0,0,0,1,1,1,1197,1369,1,True,False,False,False,False,True,False
302,1,0,0,0,4,1,0,0,0,1,1,0,1,1,1101,1286,0,True,False,False,False,False,True,False
303,0,0,1,1,68,0,0,0,1,1,1,1,1,0,549,4950,0,False,False,False,True,True,False,False
304,1,0,0,1,38,1,1,0,1,0,0,0,0,1,937,4439,0,True,False,False,False,False,False,True
305,1,0,1,1,52,1,1,0,0,0,0,0,0,0,88,2805,0,False,True,False,True,False,False,True
306,1,1,1,0,32,1,1,0,0,0,0,0,0,1,805,3927,1,True,False,False,False,False,True,False
307,1,0,1,1,29,1,0,0,0,1,1,1,1,0,818,3753,0,False,False,False,True,False,False,True
308,1,1,1,1,38,1,1,0,1,0,0,1,1,0,1304,4755,0,True,False,False,False,False,True,False
309,1,0,0,1,48,1,1,1,0,1,0,1,1,1,875,4729,0,False,False,True,False,True,False,False
310,0,0,0,0,1,1,0,0,0,0,0,0,0,1,14,8,0,False,True,False,False,False,False,False
311,0,0,0,0,22,1,0,1,0,0,1,0,1,1,1074,3618,0,True,False,False,False,False,True,False
312,0,0,0,0,43,1,1,1,1,1,1,1,1,0,1546,5343,0,True,False,False,True,True,False,False
313,0,1,1,0,5,1,0,0,0,0,0,0,0,1,702,1253,0,True,False,False,False,False,True,False
314,1,0,0,0,5,1,0,0,0,0,0,1,0,1,912,1415,1,True,False,False,False,False,True,False
315,1,0,1,1,51,1,1,1,1,0,1,1,1,0,1470,5692,0,True,False,True,False,True,False,False
316,1,0,0,0,71,1,0,0,0,0,0,0,0,1,27,2996,0,False,True,False,True,True,False,False
317,0,0,1,1,38,1,0,1,1,0,1,1,1,0,906,4393,1,False,False,True,False,True,False,False
318,1,1,1,0,24,1,0,0,0,1,0,1,1,1,1151,3876,1,True,False,False,False,False,True,False
319,1,0,1,0,35,1,1,0,0,0,1,1,0,1,1123,4494,0,True,False,False,False,True,False,False
320,0,1,0,0,54,1,1,1,1,0,1,1,1,0,947,5077,1,False,False,True,False,False,False,False
321,0,0,1,1,72,0,0,0,1,1,1,1,1,1,543,5031,0,False,False,False,True,False,True,False
322,1,0,0,0,1,1,0,0,0,0,0,0,0,1,301,143,0,False,False,False,False,False,True,False
323,0,0,1,1,9,1,0,1,0,0,0,0,0,0,348,1436,0,False,False,True,False,False,False,True
324,1,0,0,0,69,0,0,1,1,0,1,1,1,1,544,4992,0,False,False,False,True,False,False,False
325,0,0,1,0,52,1,1,0,1,0,1,1,1,1,1331,5461,0,True,False,False,False,True,False,False
326,0,1,1,0,11,1,0,0,0,0,1,1,0,1,954,2280,0,True,False,False,False,False,True,False
327,0,1,0,0,2,1,0,0,0,0,0,0,0,1,722,626,1,True,False,False,False,False,True,False
328,0,1,1,1,28,0,0,0,0,0,0,1,0,1,206,2433,0,False,False,False,False,False,True,False
329,0,1,0,0,17,1,1,0,0,1,0,0,0,1,950,3175,0,True,False,False,False,True,False,False
330,0,0,1,1,35,1,0,0,0,0,0,0,0,1,26,2032,0,False,True,False,True,False,False,True
331,0,0,0,0,8,1,0,0,0,0,0,0,0,1,13,719,0,False,True,True,False,False,False,True
332,1,0,0,0,46,1,1,0,1,1,0,1,0,1,1186,5106,0,True,False,True,False,True,False,False
333,0,0,0,0,7,1,1,0,0,0,0,0,0,1,784,1622,1,True,False,False,False,False,True,False
334,0,0,0,0,2,1,1,0,0,1,0,0,0,0,912,693,1,True,False,False,False,False,False,True
335,1,0,1,1,68,1,1,0,1,1,1,0,1,1,823,5523,1,False,False,True,False,False,False,False
336,0,0,0,0,43,1,1,0,1,1,0,1,1,1,1367,5274,1,True,False,False,True,False,True,False
337,0,0,0,0,68,1,1,1,1,1,1,1,1,1,1056,5902,0,False,False,False,True,False,True,False
338,0,0,0,0,36,1,0,0,1,0,0,1,1,1,1184,4671,0,True,False,False,False,True,False,False
339,1,0,1,0,63,1,1,0,1,1,0,1,1,1,1344,6072,1,True,False,False,False,False,True,False
340,0,1,0,0,32,1,0,0,1,0,1,0,0,0,452,3560,0,False,False,False,False,False,False,False
341,0,0,1,0,71,1,1,1,1,1,1,1,1,0,1010,5924,0,False,False,False,True,True,False,False
342,0,0,1,1,66,1,1,1,1,1,0,0,0,1,668,5146,0,False,False,False,False,False,False,False
343,1,0,0,0,63,1,0,0,0,0,0,0,0,0,39,2958,0,False,True,True,False,False,False,True
344,0,0,0,1,41,1,0,0,0,0,0,0,0,1,34,2253,0,False,True,True,False,True,False,False
345,0,1,0,0,1,1,1,0,0,0,0,0,0,1,755,324,0,True,False,False,False,False,True,False
346,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1101,743,1,True,False,False,False,False,True,False
347,0,0,1,0,70,1,0,0,0,0,0,0,0,0,18,2925,0,False,True,False,True,False,False,False
348,0,0,0,0,23,0,0,0,0,0,0,1,1,1,304,2456,0,False,False,False,False,False,True,False
349,0,1,1,0,64,1,0,1,1,1,0,0,1,0,1227,6010,0,True,False,True,False,False,False,False
350,1,0,1,1,37,1,1,1,0,1,1,0,0,1,591,3910,0,False,False,False,True,True,False,False
351,1,0,0,1,17,1,0,0,0,0,0,0,0,0,297,1940,0,False,False,True,False,False,False,True
352,0,1,0,0,7,1,0,0,0,0,0,1,1,1,1076,1752,0,True,False,False,False,False,True,False
353,1,0,1,1,4,1,1,0,1,1,0,0,0,1,991,1325,1,True,False,False,False,False,False,False
354,0,1,0,0,21,0,0,1,0,0,0,1,0,1,263,2214,1,False,False,False,False,False,True,False
355,0,0,0,0,10,1,0,0,0,0,0,0,1,1,905,2220,1,True,False,False,False,False,False,False
356,0,1,0,0,16,1,1,1,0,0,0,0,0,1,441,2289,0,False,False,False,False,False,True,False
357,1,0,1,0,64,1,1,0,1,0,1,1,1,1,1380,6140,0,True,False,False,True,False,True,False
358,1,1,1,0,27,0,0,1,0,0,0,0,0,0,157,2145,1,False,False,False,False,True,False,False
359,1,0,1,1,42,1,1,1,0,0,0,1,1,0,1229,4902,0,True,False,True,False,False,True,False
360,1,0,0,1,5,1,0,0,0,0,0,0,0,0,33,418,0,False,True,False,False,False,False,True
361,0,0,0,0,41,1,0,0,1,0,1,1,1,1,1258,4872,0,True,False,False,True,False,False,False
362,1,0,1,0,58,1,0,0,0,1,0,0,0,0,382,4279,0,False,False,True,False,True,False,False
363,0,0,0,0,47,1,0,0,0,0,0,0,0,1,40,2387,0,False,True,False,True,False,False,True
364,1,0,0,0,18,1,0,0,0,0,1,0,0,1,825,3019,0,True,False,False,False,False,False,False
365,1,0,0,0,5,1,0,0,0,1,0,1,1,0,1217,1589,1,True,False,False,False,False,False,False
366,1,0,1,0,23,1,0,1,0,0,0,0,1,1,542,3078,0,False,False,False,False,False,False,False
367,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,6,0,False,True,False,False,False,False,True
368,1,0,1,0,71,1,1,0,0,1,0,1,1,1,1255,6188,0,True,False,True,False,True,False,False
369,1,0,1,1,72,1,1,1,1,1,1,1,1,1,1510,6474,0,True,False,False,True,True,False,False
370,1,0,1,1,33,1,0,0,0,0,0,0,0,0,41,1957,0,False,True,True,False,False,False,True
371,1,0,0,0,2,1,1,0,0,0,0,1,0,1,1008,785,1,True,False,False,False,False,True,False
372,1,0,0,1,24,0,0,1,0,0,1,0,0,0,204,2194,0,False,False,False,True,False,False,True
373,0,0,1,1,56,1,1,0,1,1,1,0,1,1,1276,5655,0,True,False,True,False,True,False,False
374,1,0,0,0,37,1,0,0,1,0,0,1,1,1,1210,4715,0,True,False,False,False,True,False,False
375,0,0,0,0,43,1,1,0,1,1,1,1,1,0,997,4722,0,False,False,True,False,True,False,False
376,1,0,0,0,1,0,0,0,0,0,0,0,0,0,99,64,0,False,False,False,False,False,False,True
377,0,0,1,0,25,1,1,0,0,1,1,1,1,1,1374,4099,1,True,False,False,False,False,False,False
378,0,0,0,0,61,1,1,1,1,1,1,1,1,0,1086,5529,0,False,False,False,True,False,True,False
379,1,0,0,0,17,1,1,0,0,1,1,0,0,0,1030,3081,0,True,False,True,False,False,True,False
380,0,0,1,0,41,1,0,0,1,1,1,0,0,1,1019,4543,0,True,False,True,False,False,False,False
381,1,0,0,0,1,1,0,0,1,0,0,0,0,0,389,198,1,False,False,False,False,False,False,True
382,1,1,1,1,72,0,0,1,1,1,1,1,1,1,624,5252,0,False,False,False,True,False,False,False
383,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1110,461,1,True,False,False,False,True,False,False
384,1,0,0,0,48,1,1,0,1,1,0,1,1,1,1433,5435,0,True,False,False,True,False,False,False
385,1,1,1,0,11,1,0,0,0,0,0,0,0,0,28,879,1,False,True,False,False,False,False,True
386,0,1,1,0,55,1,1,0,1,1,0,0,0,1,1004,5332,1,True,False,False,False,False,True,False
387,0,0,0,0,42,0,0,1,1,1,1,0,1,1,454,3956,0,False,False,True,False,False,True,False
388,1,0,0,0,44,1,1,0,0,1,0,0,1,1,1101,4933,0,True,False,False,False,False,False,True
389,1,0,0,1,1,1,0,0,0,0,0,0,0,0,285,129,0,False,False,False,False,False,True,False
390,0,0,0,0,27,1,1,0,0,0,0,1,1,1,1200,4113,0,True,False,False,False,False,False,False
391,1,1,1,0,27,1,1,0,1,1,1,1,1,1,991,3929,0,False,False,False,False,False,False,False
392,0,1,0,0,2,1,0,0,0,0,0,0,0,1,291,449,0,False,False,False,False,False,True,False
393,0,0,0,0,19,1,0,0,0,0,0,0,0,0,27,1308,0,False,True,False,False,False,False,True
394,0,1,1,0,42,1,1,0,0,0,0,1,1,1,1189,4858,0,True,False,False,False,False,True,False
395,0,0,0,0,66,1,1,1,1,1,1,1,1,1,1094,5820,0,False,False,False,True,True,False,False
396,1,1,1,0,33,1,1,1,0,1,1,1,1,1,1467,4738,0,True,False,False,False,False,False,False
397,0,0,0,0,34,1,0,0,1,0,0,0,0,1,786,4070,1,True,False,False,False,True,False,False
398,1,1,0,0,33,0,0,0,0,1,1,1,1,1,451,3537,0,False,False,False,False,False,True,False
399,0,0,1,1,23,1,0,0,0,0,0,0,0,0,30,1413,0,False,True,True,False,False,False,True
400,0,0,0,0,32,1,0,0,0,0,0,0,0,0,24,1838,0,False,True,True,False,False,False,False
401,0,0,0,0,11,1,0,0,0,0,0,0,0,0,30,964,0,False,True,True,False,True,False,False
402,1,0,1,1,69,1,1,0,0,1,0,1,1,1,1270,6205,1,True,False,False,False,True,False,False
403,0,0,1,0,68,1,0,1,0,0,1,0,0,0,477,4810,0,False,False,True,False,False,False,False
404,1,0,0,0,20,1,0,0,0,0,0,0,0,1,23,1431,0,False,True,False,True,False,False,True
405,1,0,0,0,72,1,0,0,0,0,0,0,0,1,25,3173,0,False,True,False,True,True,False,False
406,1,0,1,1,60,1,1,1,0,1,0,1,0,1,1196,5753,0,True,False,True,False,False,False,False
407,1,1,1,1,32,1,0,0,1,0,0,1,1,1,1167,4266,0,True,False,False,False,False,False,True
408,0,0,0,0,1,1,0,0,0,0,0,0,0,1,27,20,1,False,True,False,False,False,False,True
409,1,0,0,0,1,1,0,0,0,0,0,0,0,1,21,14,1,False,True,False,False,False,False,True
410,1,1,0,0,3,1,1,0,1,0,0,0,0,1,927,950,1,True,False,False,False,False,True,False
411,0,0,1,0,46,1,1,0,0,0,0,0,0,1,81,2566,0,False,True,True,False,False,False,False
412,0,0,1,0,29,1,1,0,0,0,0,0,0,1,806,3811,0,True,False,False,False,False,True,False
413,1,0,0,0,51,1,1,0,1,1,1,0,0,1,1042,5130,0,True,False,False,False,False,True,False
414,0,1,1,0,48,1,0,0,0,0,0,0,0,1,728,4660,0,True,False,False,False,False,False,False
415,0,0,1,1,16,1,0,0,1,0,0,0,0,0,773,2757,0,True,False,False,False,False,False,False
416,1,0,1,0,70,1,1,0,1,1,1,0,1,1,1256,6156,0,True,False,False,True,False,False,False
417,0,0,1,1,40,1,1,0,0,0,0,0,0,1,88,2503,0,False,True,False,True,False,False,True
418,0,0,1,1,22,1,0,0,1,0,0,0,1,0,961,3576,1,True,False,False,False,False,True,False
419,0,1,0,0,1,1,0,0,0,1,0,0,0,1,813,349,1,True,False,False,False,False,False,False
420,0,0,1,1,5,1,1,0,0,0,0,0,0,1,78,607,0,False,True,False,False,False,False,True
421,0,0,0,0,7,1,0,0,0,0,0,0,0,1,712,1628,0,True,False,False,False,False,False,False
422,1,0,0,1,29,1,1,0,1,1,1,0,1,0,1292,4248,0,True,False,True,False,True,False,False
423,1,0,1,1,44,1,1,0,0,0,0,0,0,0,106,2634,0,False,True,True,False,False,False,True
424,0,0,0,0,10,0,0,1,1,1,0,0,0,0,255,1490,0,False,False,False,False,False,False,False
425,0,1,1,0,55,1,1,0,0,0,0,0,0,0,409,4252,0,False,False,False,False,False,False,False
426,1,1,1,0,52,1,1,0,1,1,0,1,1,1,1377,5552,0,True,False,True,False,False,False,False
427,0,0,1,1,10,1,1,0,0,0,0,0,1,0,1014,2245,0,True,False,False,False,False,True,False
428,1,0,0,0,18,1,1,0,0,0,0,0,0,1,819,3060,0,True,False,False,False,False,False,False
429,0,0,1,0,68,1,1,1,0,0,1,0,0,0,511,4883,0,False,False,True,False,False,False,False
430,0,0,1,1,61,1,0,0,0,0,0,0,0,1,17,2736,1,False,True,False,False,False,False,True
431,0,0,1,1,72,0,0,1,1,1,1,1,1,1,632,5280,0,False,False,False,True,True,False,False
432,1,0,0,0,2,1,0,1,0,1,0,0,0,0,428,576,0,False,False,False,False,False,True,False
433,1,0,0,0,12,1,0,0,0,0,0,0,0,1,313,1634,1,False,False,False,False,False,False,False
434,1,0,1,0,41,1,0,0,0,0,0,0,0,1,24,2305,0,False,True,False,True,False,True,False
435,0,0,0,0,26,0,0,0,0,1,1,1,0,1,294,2739,0,False,False,False,False,True,False,False
436,1,0,1,0,36,1,0,0,0,0,0,0,0,0,46,2008,0,False,True,True,False,False,False,False
437,1,0,1,1,72,1,1,1,1,1,1,1,1,1,1530,6517,0,True,False,False,True,True,False,False
438,1,0,1,0,35,1,1,0,0,0,1,0,1,1,1090,4448,0,True,False,False,False,False,False,False
439,1,0,0,0,1,1,0,0,0,1,1,0,0,0,460,223,0,False,False,False,False,False,False,True
440,0,0,1,1,16,1,1,1,0,1,1,1,1,1,1513,3614,0,True,False,False,False,False,True,False
441,0,1,0,0,49,1,1,1,0,0,0,1,1,0,1311,5438,0,True,False,False,False,True,False,False
442,0,0,1,0,54,1,1,1,1,1,1,1,1,1,1539,5859,0,True,False,True,False,False,False,True
443,0,0,0,1,18,1,1,1,0,0,0,0,1,0,624,2714,0,False,False,False,False,False,True,False
444,0,0,1,0,36,1,0,0,0,0,0,0,1,0,908,4314,0,True,False,False,False,False,True,False
445,0,0,0,0,60,1,1,0,1,1,0,1,1,1,1393,5995,1,True,False,False,False,False,True,False
446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,706,287,1,True,False,False,False,False,False,True
447,0,0,1,1,52,1,1,0,0,0,0,0,0,1,93,2876,0,False,True,False,True,False,False,False
448,1,0,1,1,8,1,0,0,0,1,0,1,1,1,1183,2068,0,True,False,False,False,False,True,False
449,1,0,1,1,72,1,0,1,1,0,1,1,1,0,1385,6365,0,True,False,False,True,False,False,False
450,0,0,0,0,64,1,1,0,0,0,0,0,0,0,86,3358,0,False,True,True,False,False,False,True
451,0,1,0,0,22,1,0,1,0,1,1,0,1,1,710,3261,0,False,False,False,False,False,False,True
452,1,0,1,0,60,0,0,0,1,1,1,1,1,1,547,4681,0,False,False,False,False,False,False,False
453,0,0,1,1,28,1,0,0,0,0,0,0,1,1,921,3873,1,True,False,False,False,False,True,False
454,0,0,1,0,61,1,1,0,0,0,0,0,0,0,80,3099,0,False,True,False,True,False,False,True
455,0,0,0,0,24,1,1,0,1,1,0,1,1,1,1358,4050,0,True,False,False,False,False,True,False
456,1,0,1,1,28,1,0,0,1,1,1,1,0,0,1147,4220,0,True,False,True,False,False,False,False
457,0,0,1,1,30,1,0,0,1,1,1,1,1,0,916,3969,0,False,False,False,True,False,False,False
458,1,0,1,0,2,1,0,0,0,0,0,0,0,0,29,104,0,False,True,False,False,False,False,True
459,1,0,0,0,1,1,1,0,0,0,0,0,0,1,809,348,0,True,False,False,False,False,True,False
460,1,0,0,1,6,1,0,0,0,0,0,0,0,0,22,513,0,False,True,False,False,False,False,True
461,0,0,1,0,24,1,0,0,1,0,0,1,1,1,704,3327,0,False,False,False,False,False,False,False
462,1,0,1,1,4,1,1,0,0,1,0,1,1,0,1304,1347,1,True,False,False,False,False,True,False
463,1,0,0,0,7,1,1,0,1,0,0,1,1,1,1277,1922,1,True,False,False,False,False,True,False
464,1,1,1,0,72,1,1,1,1,1,1,1,1,1,1558,6509,0,True,False,False,True,False,False,False
465,1,0,0,0,70,0,0,0,0,0,1,0,1,1,243,4235,0,False,False,False,True,False,False,True
466,1,1,1,0,64,1,1,0,0,1,1,1,1,0,1321,6046,0,True,False,False,True,False,True,False
467,1,0,1,1,72,1,1,0,1,0,0,1,0,1,1087,6064,0,True,False,True,False,False,True,False
468,0,0,0,1,44,1,0,0,0,0,0,0,0,0,27,2264,0,False,True,False,True,False,False,True
469,0,0,1,1,13,1,0,0,0,0,0,0,1,0,478,2026,1,False,False,False,False,False,True,False
470,0,1,0,0,17,1,0,0,0,0,0,0,0,0,42,1222,0,False,True,True,False,False,False,True
471,1,0,0,0,1,1,0,0,0,0,0,0,1,1,459,222,1,False,False,False,False,False,True,False
472,1,0,1,0,9,1,0,0,0,1,0,1,1,1,716,1731,0,False,False,False,False,False,False,True
473,1,0,1,0,24,1,0,1,0,0,1,0,0,0,431,2943,0,False,False,False,False,False,False,True
474,0,0,1,1,1,1,0,0,1,0,0,0,0,1,801,344,1,True,False,False,False,False,True,False
475,1,0,0,0,24,1,1,0,1,0,0,0,0,1,905,3595,1,True,False,False,False,False,True,False
476,1,1,1,1,35,1,0,0,1,0,1,1,1,1,828,4207,0,False,False,False,False,False,True,False
477,0,0,1,1,7,1,0,1,1,1,1,1,0,1,821,1715,0,False,False,False,False,False,True,False
478,1,0,0,0,5,1,0,0,0,0,1,1,1,1,1210,1503,1,True,False,False,False,False,True,False
479,0,0,0,1,15,1,0,0,0,0,0,0,0,0,695,2453,1,True,False,False,False,False,False,False
480,1,0,1,1,11,1,0,0,0,0,0,0,0,0,22,923,0,False,True,False,True,False,False,True
481,0,0,1,0,48,0,0,1,0,1,0,0,1,1,311,3809,1,False,False,False,False,False,False,False
482,0,1,0,0,20,1,0,0,0,0,0,0,1,1,929,3385,0,True,False,False,False,False,True,False
483,0,0,1,0,72,1,1,0,1,1,1,1,1,1,1441,6452,0,True,False,True,False,False,False,False
484,0,0,1,1,8,1,0,0,1,0,0,1,0,1,966,1939,1,True,False,False,False,False,True,False
485,1,0,1,1,72,1,1,0,0,0,0,0,1,1,985,5891,0,True,False,False,True,True,False,False
486,0,0,0,0,15,1,1,0,1,0,0,1,1,1,1284,3093,0,True,False,False,False,False,True,False
487,1,0,0,0,72,1,1,0,1,1,1,1,1,1,1065,5918,0,False,False,False,True,False,False,False
488,0,0,1,1,0,0,0,1,0,1,1,1,0,1,419,6530,0,False,False,False,True,False,False,False
489,1,0,0,1,1,1,1,0,0,0,0,0,0,1,794,339,1,True,False,False,False,False,True,False
490,1,0,1,1,63,1,1,0,1,1,0,1,1,1,1371,6070,0,True,False,False,True,False,False,False
491,0,0,0,0,2,1,0,0,1,0,0,1,0,1,524,560,0,False,False,False,False,False,True,False
492,0,0,1,0,2,1,0,1,0,0,0,0,0,1,795,629,1,True,False,False,False,False,True,False
493,1,1,1,0,61,1,1,0,1,0,0,0,1,0,609,4842,0,False,False,True,False,False,False,False
494,1,0,0,0,1,1,0,0,0,0,0,0,0,0,37,30,0,False,True,False,False,False,False,True
495,1,0,0,0,22,0,0,0,1,1,0,0,1,1,280,2312,1,False,False,True,False,False,False,False
496,1,0,1,0,28,1,0,1,1,0,1,0,0,0,561,3513,0,False,False,False,False,False,False,True
497,0,0,1,0,70,1,0,0,0,0,0,0,0,0,25,3065,0,False,True,False,True,False,False,False
498,0,1,0,0,5,0,0,0,1,0,0,0,0,0,124,604,1,False,False,False,False,False,True,False
499,0,0,0,0,12,1,1,1,1,1,0,0,1,1,1275,2821,1,True,False,False,False,False,False,False
500,1,0,0,0,34,1,1,1,1,1,1,1,1,0,1562,4839,0,True,False,True,False,True,False,False
501,0,1,1,0,71,1,1,1,0,0,0,0,0,1,914,5685,0,True,False,False,True,True,False,False
502,0,0,1,1,70,1,1,1,0,0,0,0,1,0,632,5172,0,False,False,True,False,False,False,False
503,0,0,1,1,52,1,0,1,0,1,1,0,0,1,976,5068,0,True,False,False,False,False,False,False
504,1,0,0,1,69,1,1,1,1,1,1,1,0,1,889,5606,0,False,False,False,True,True,False,False
505,0,1,0,0,20,1,1,0,1,1,0,0,1,1,1170,3508,1,True,False,False,False,False,True,False
506,1,0,0,1,11,1,1,0,0,1,0,0,0,1,860,2229,0,True,False,False,False,False,False,True
507,1,0,1,0,2,1,0,0,0,0,1,1,1,1,1172,741,1,True,False,False,False,False,True,False
508,0,0,1,1,6,1,1,0,0,0,1,0,0,1,910,1609,1,True,False,False,False,False,True,False
509,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26,19,0,False,True,False,False,False,False,True
510,1,1,1,1,20,1,0,1,0,1,1,0,1,0,1174,3550,0,True,False,True,False,True,False,False
511,1,0,0,0,61,1,1,1,0,1,0,1,1,1,1404,5951,0,True,False,False,False,False,True,False
512,0,1,1,0,5,1,1,0,0,0,0,0,0,1,794,1236,1,True,False,False,False,False,True,False
513,0,0,0,0,56,1,1,0,1,0,1,1,1,1,1384,5795,0,True,False,False,False,False,False,False
514,1,0,0,0,30,1,1,1,1,1,1,0,0,1,1188,4262,0,True,False,False,False,True,False,False
515,1,0,0,0,40,1,1,0,0,1,1,1,1,0,1371,4965,1,True,False,False,False,False,False,False
516,0,0,0,0,28,1,0,1,0,0,1,0,0,0,445,3262,0,False,False,True,False,False,False,True
517,0,1,1,0,5,1,0,0,0,0,0,0,0,0,716,1148,0,True,False,False,False,False,True,False
518,0,1,1,0,27,1,0,1,0,0,0,0,0,1,811,3655,1,True,False,False,False,False,False,False
519,1,0,0,0,12,1,0,0,0,0,0,0,0,0,30,1046,0,False,True,False,False,True,False,False
520,1,0,1,1,67,1,1,0,1,1,0,1,1,1,1383,6195,0,True,False,True,False,False,True,False
521,1,1,1,0,29,1,1,0,0,0,0,0,0,1,408,3139,0,False,False,False,False,False,True,False
522,1,0,1,1,55,1,1,0,0,0,0,0,1,0,1005,5244,0,True,False,False,False,False,False,False
523,0,0,0,0,23,1,1,0,0,0,0,0,0,0,819,3481,1,True,False,False,False,False,False,False
524,1,0,1,0,34,1,1,0,0,1,0,1,1,1,1282,4626,1,True,False,False,False,False,True,False
525,1,0,0,0,52,1,0,1,0,1,0,1,0,0,1118,5256,0,True,False,True,False,False,True,False
526,1,1,1,1,72,1,1,1,1,1,1,1,1,1,1554,6508,0,True,False,False,True,True,False,False
527,1,0,1,1,58,1,1,0,1,0,1,1,0,1,1182,5567,0,True,False,True,False,True,False,False
528,1,0,1,1,35,1,0,0,0,0,0,0,0,0,21,1949,0,False,True,False,True,False,False,True
529,0,1,0,0,56,1,1,0,1,1,1,1,0,1,1279,5701,0,True,False,False,True,False,False,False
530,0,0,1,1,24,1,0,0,0,0,0,0,0,1,51,1586,0,False,True,False,True,True,False,False
531,1,0,1,1,70,1,0,0,0,0,0,0,0,0,30,3007,0,False,True,False,True,True,False,False
532,1,0,0,0,2,1,0,0,0,0,0,1,0,1,899,765,0,True,False,False,False,False,True,False
533,1,1,1,1,68,1,1,0,0,1,1,1,1,1,1417,6308,0,True,False,True,False,True,False,False
534,0,0,0,0,1,1,1,0,0,0,0,0,1,1,995,428,1,True,False,False,False,False,True,False
